case_id,method,prototype_id,backbone_variant,density_level,replicate,production_seed,generation_success,l1_generation_success,unit_generation_applicable,unit_generation_success,error_type,error_message,ordinary_l1_count,selected_l2_count,branchunit_count,shared_stage3_plan_id,shared_stage4_inventory_id,shared_conflict_graph_id,method_plan_id,method_selection_id,runtime_seconds,method_dir,mechanical_evaluation_success,internal_unit_crossing_count,cross_unit_crossing_count,ordinary_backbone_nonroot_crossing_count,ordinary_support_crossing_count,periodic_crossing_count,minimum_cross_unit_clearance,minimum_full_unit_clearance_required,clearance_violation_count,flower_region_intrusion_curve_count,backbone_seam_position_gap,backbone_seam_tangent_dot,periodic_seam_violation_count,parallel_cotravel_total,parallel_cotravel_peak,l1_layout_crossing_count,l1_layout_periodic_crossing_count,l1_layout_minimum_clearance,l1_layout_parallel_cotravel_total,l1_layout_parallel_cotravel_peak,l1_count,l2_count,branchunit_count_evaluated,ordinary_total_length,ordinary_mean_length,mean_backbone_excursion,vertical_span,occupied_area_ratio,upper_allocation_ratio,lower_allocation_ratio,hierarchy_l1_only_ratio,hierarchy_single_l2_ratio,hierarchy_opposed_l2_ratio,density_resource_D,root_hist_0,root_hist_1,root_hist_2,root_hist_3,root_hist_4,root_hist_5,root_hist_6,root_hist_7,root_gap_q25,root_gap_q50,root_gap_q75,root_gap_max,root_coverage_qcov,root_concentration,mechanical_evaluation_error,l2_unit_ratio,mechanically_legal
C028,IndependentCurve,proto_sw_1_3,compact,medium,2,100006,1,1,0,0,,,5,0,5,proto_sw_1_3__seed_4182263884__global_l1_flow_v3__density_medium,,,proto_sw_1_3__seed_4182263884__global_l1_flow_v3__density_medium__baseline_independentcurve,proto_sw_1_3__seed_4182263884__global_l1_flow_v3__density_medium__baseline_independentcurve__selection,0.04516670000157319,raw_cases/C028/methods/IndependentCurve,1,0,2,0,0,0,0.0,0.041459216,1,0,0.0,0.9999999999999999,0,0.0,0.0,2,0,0.0,1.512800791725796,0.8048227838463741,5,0,5,1.159118871877525,0.231823774375505,0.05326846437069843,0.538308602,0.02015373720760234,0.6,0.4,1.0,0.0,0.0,0.430440999,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.4,0.060606059999999906,0.06060606099999999,0.121212121,0.727272727,0.272727273,0.4,,0.0,0.0
C028,FixedSlot,proto_sw_1_3,compact,medium,2,100006,0,0,1,0,GlobalL1FlowError,global candidate pool has no complete compatible assignment,,,,,,,,,0.15614339999956428,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generation failed; no canonical geometry,,
C028,LocalGreedy,proto_sw_1_3,compact,medium,2,100006,1,1,1,1,,,5,2,5,proto_sw_1_3__seed_4182263884__global_l1_flow_v3__density_medium,proto_sw_1_3__seed_4182263884__global_l1_flow_v3__density_medium__unit_candidates_v2,2c596053a6feddc2f678d649ca9ed6ae3fdcc12fa063e34bac4186896e8598fd,proto_sw_1_3__seed_4182263884__global_l1_flow_v3__density_medium,proto_sw_1_3__seed_4182263884__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_sparse5e,0.05026140000336454,raw_cases/C028/methods/LocalGreedy,1,0,0,0,0,0,0.09979186724696634,0.041459216,0,0,0.0,0.9999999999999999,0,0.033319522397190375,0.031876665460882914,0,0,0.09978394949437266,0.17573099770124317,0.07410319996448883,5,2,5,1.0790882892304934,0.15415546989007048,0.06625926816201841,0.886109326,0.019234283625730993,0.6,0.4,0.8,0.0,0.2,0.430440999,0.2,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.121212121,0.12121212200000009,0.181818182,0.48484848499999994,0.5151515150000001,0.2,,0.19999999999999996,1.0
C028,Ours,proto_sw_1_3,compact,medium,2,100006,1,1,1,1,,,5,1,5,proto_sw_1_3__seed_4182263884__global_l1_flow_v3__density_medium,proto_sw_1_3__seed_4182263884__global_l1_flow_v3__density_medium__unit_candidates_v2,2c596053a6feddc2f678d649ca9ed6ae3fdcc12fa063e34bac4186896e8598fd,proto_sw_1_3__seed_4182263884__global_l1_flow_v3__density_medium,proto_sw_1_3__seed_4182263884__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_joint_h2b,0.04752069999813102,raw_cases/C028/methods/Ours,1,0,0,0,0,0,0.09979186724696634,0.041459216,0,0,0.0,0.9999999999999999,0,0.0031536308684239262,0.0026059345364617104,0,0,0.09978394949437266,0.17573099770124317,0.07410319996448883,5,1,5,1.0691397392715176,0.17818995654525294,0.07440949236591288,0.886109326,0.019017269736842105,0.6,0.4,0.8,0.2,0.0,0.430440999,0.2,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.121212121,0.12121212200000009,0.181818182,0.48484848499999994,0.5151515150000001,0.2,,0.19999999999999996,1.0
C029,IndependentCurve,proto_sw_1_3,compact,rich,1,100008,1,1,0,0,,,6,0,6,proto_sw_1_3__seed_399132903__global_l1_flow_v3__density_rich,,,proto_sw_1_3__seed_399132903__global_l1_flow_v3__density_rich__baseline_independentcurve,proto_sw_1_3__seed_399132903__global_l1_flow_v3__density_rich__baseline_independentcurve__selection,0.039910899999085814,raw_cases/C029/methods/IndependentCurve,1,0,1,0,0,0,0.0,0.041459216,1,0,0.0,1.0000000000000002,0,0.0,0.0,1,0,0.0,1.4039838626585164,0.591128508670384,6,0,6,1.3991569570162472,0.23319282616937453,0.0654515085503423,0.805126226,0.023774442616959063,0.8333333333333334,0.16666666666666666,1.0,0.0,0.0,0.711450354,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.045454545250000006,0.12121212149999999,0.28787878775,0.36363636400000005,0.636363636,0.3333333333333333,,0.0,0.0
C029,FixedSlot,proto_sw_1_3,compact,rich,1,100008,1,1,1,1,,,6,2,6,proto_sw_1_3__seed_399132903__global_l1_flow_v3__density_rich,,,proto_sw_1_3__seed_399132903__global_l1_flow_v3__density_rich__baseline_fixedslot,proto_sw_1_3__seed_399132903__global_l1_flow_v3__density_rich__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,6.201655400000163,raw_cases/C029/methods/FixedSlot,1,0,0,0,0,0,0.05687242942656478,0.041459216,0,0,0.0,1.0000000000000002,0,0.07237519794157275,0.02392483768105592,0,0,0.05702984496323149,2.5752044453967025,0.7247768586373319,6,2,6,2.65416936063132,0.331771170078915,0.16199746159399953,1.0550859160000001,0.042174936038011694,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.711450354,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.5,0.16666666666666666,0.06108010900000005,0.09503233449999998,0.2201193685,0.444482108,0.555517892,0.5,,0.33333333333333337,1.0
C029,LocalGreedy,proto_sw_1_3,compact,rich,1,100008,1,1,1,1,,,6,3,6,proto_sw_1_3__seed_399132903__global_l1_flow_v3__density_rich,proto_sw_1_3__seed_399132903__global_l1_flow_v3__density_rich__unit_candidates_v2,575472cb98503bd627ef27b157b2dc523c99d931b5d15a4238692a887e7f74f0,proto_sw_1_3__seed_399132903__global_l1_flow_v3__density_rich,proto_sw_1_3__seed_399132903__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_sparse5e,0.054146899998158915,raw_cases/C029/methods/LocalGreedy,1,0,0,0,0,0,0.10112202079347593,0.041459216,0,0,0.0,1.0000000000000002,0,0.29402746228257537,0.28383869464261974,0,0,0.11515921674787215,0.13934186400841966,0.0484780603938104,6,3,6,1.4816485446959466,0.1646276160773274,0.07634436826742913,0.875784676,0.025533397295321638,0.5,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.711450354,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.09848484850000003,0.1363636365,0.151515152,0.393939394,0.606060606,0.16666666666666666,,0.33333333333333337,1.0
C029,Ours,proto_sw_1_3,compact,rich,1,100008,1,1,1,1,,,6,2,6,proto_sw_1_3__seed_399132903__global_l1_flow_v3__density_rich,proto_sw_1_3__seed_399132903__global_l1_flow_v3__density_rich__unit_candidates_v2,575472cb98503bd627ef27b157b2dc523c99d931b5d15a4238692a887e7f74f0,proto_sw_1_3__seed_399132903__global_l1_flow_v3__density_rich,proto_sw_1_3__seed_399132903__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_joint_h2b,0.04959420000159298,raw_cases/C029/methods/Ours,1,0,0,0,0,0,0.11504292023132431,0.041459216,0,0,0.0,1.0000000000000002,0,0.0015573368234969417,0.0006625780131036548,0,0,0.11515921674787215,0.13934186400841966,0.0484780603938104,6,2,6,1.4072146524690632,0.17590183155863293,0.07453187775528047,0.875784676,0.024688185307017545,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.711450354,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.09848484850000003,0.1363636365,0.151515152,0.393939394,0.606060606,0.16666666666666666,,0.33333333333333337,1.0
C030,IndependentCurve,proto_sw_1_3,compact,rich,2,100017,1,1,0,0,,,6,0,6,proto_sw_1_3__seed_2772902747__global_l1_flow_v3__density_rich,,,proto_sw_1_3__seed_2772902747__global_l1_flow_v3__density_rich__baseline_independentcurve,proto_sw_1_3__seed_2772902747__global_l1_flow_v3__density_rich__baseline_independentcurve__selection,0.05233290000251145,raw_cases/C030/methods/IndependentCurve,1,0,3,0,0,0,0.0,0.041459216,1,0,0.0,1.0,0,0.0,0.0,3,0,0.0,2.2451562417335587,0.8302130452405391,6,0,6,1.390480684962058,0.23174678082700964,0.05631035561573628,0.33213447399999996,0.02011376096491228,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.668300343,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5,0.037878787750000004,0.075757576,0.1136363635,0.696969697,0.303030303,0.5,,0.0,0.0
C030,FixedSlot,proto_sw_1_3,compact,rich,2,100017,0,0,1,0,GlobalL1FlowError,global candidate pool has no complete compatible assignment,,,,,,,,,0.22571360000074492,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generation failed; no canonical geometry,,
C030,LocalGreedy,proto_sw_1_3,compact,rich,2,100017,1,1,1,1,,,6,1,6,proto_sw_1_3__seed_2772902747__global_l1_flow_v3__density_rich,proto_sw_1_3__seed_2772902747__global_l1_flow_v3__density_rich__unit_candidates_v2,4ccf75084171d6e5aca87085bc439f59a21737fb64a7408b0999fc91c5a56dc8,proto_sw_1_3__seed_2772902747__global_l1_flow_v3__density_rich,proto_sw_1_3__seed_2772902747__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_sparse5e,0.0448526000000129,raw_cases/C030/methods/LocalGreedy,1,0,0,0,0,0,0.08107018651525219,0.041459216,0,0,0.0,1.0,0,0.013188539782588793,0.013039324318218226,0,0,0.08109903237337997,0.35774257147234295,0.2020059149760909,6,1,6,1.296069397638766,0.1851527710912523,0.052540931670750024,0.989474817,0.02093612938596491,0.5,0.5,0.8333333333333334,0.16666666666666666,0.0,0.668300343,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.106060606,0.1515151515,0.151515152,0.363636364,0.636363636,0.16666666666666666,,0.16666666666666663,1.0
C030,Ours,proto_sw_1_3,compact,rich,2,100017,1,1,1,1,,,6,1,6,proto_sw_1_3__seed_2772902747__global_l1_flow_v3__density_rich,proto_sw_1_3__seed_2772902747__global_l1_flow_v3__density_rich__unit_candidates_v2,4ccf75084171d6e5aca87085bc439f59a21737fb64a7408b0999fc91c5a56dc8,proto_sw_1_3__seed_2772902747__global_l1_flow_v3__density_rich,proto_sw_1_3__seed_2772902747__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_joint_h2b,0.05260619999899063,raw_cases/C030/methods/Ours,1,0,0,0,0,0,0.08107018651525219,0.041459216,0,0,0.0,1.0,0,0.0030001025333123376,0.0015008166023913333,0,0,0.08109903237337997,0.35774257147234295,0.2020059149760909,6,1,6,1.281238476905725,0.1830340681293893,0.056403685895251944,0.943472967,0.020684850146198832,0.5,0.5,0.8333333333333334,0.16666666666666666,0.0,0.668300343,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.106060606,0.1515151515,0.151515152,0.363636364,0.636363636,0.16666666666666666,,0.16666666666666663,1.0
C031,IndependentCurve,proto_sw_1_3,swept,simple,1,100004,1,1,0,0,,,4,0,4,proto_sw_1_3__seed_3906224916__global_l1_flow_v3__density_simple,,,proto_sw_1_3__seed_3906224916__global_l1_flow_v3__density_simple__baseline_independentcurve,proto_sw_1_3__seed_3906224916__global_l1_flow_v3__density_simple__baseline_independentcurve__selection,0.049106800001027295,raw_cases/C031/methods/IndependentCurve,1,0,2,0,0,0,0.0,0.041459216,1,0,0.0,1.0,0,0.0,0.0,2,0,0.0,0.7336858964364112,0.4219717296182684,4,0,4,0.931006702948853,0.23275167573721325,0.05846823050504715,0.41704331200000005,0.015859146564327485,0.5,0.5,1.0,0.0,0.0,0.264042223,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.053030303249999994,0.06060606099999999,0.25757575774999997,0.848484848,0.151515152,0.75,,0.0,0.0
C031,FixedSlot,proto_sw_1_3,swept,simple,1,100004,1,1,1,1,,,4,1,4,proto_sw_1_3__seed_3906224916__global_l1_flow_v3__density_simple,,,proto_sw_1_3__seed_3906224916__global_l1_flow_v3__density_simple__baseline_fixedslot,proto_sw_1_3__seed_3906224916__global_l1_flow_v3__density_simple__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,2.6906145999964792,raw_cases/C031/methods/FixedSlot,1,0,0,0,0,0,0.09637117594515097,0.041459216,0,0,0.0,1.0,0,0.001777474233846126,0.0015083400451333323,0,0,0.09636213218473645,0.6264919899149656,0.4223624477792063,4,1,4,1.6456678695413203,0.32913357390826403,0.19766939342821807,0.9373406059999999,0.026926854897660817,0.75,0.25,0.75,0.25,0.0,0.264042223,0.25,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.18669516974999995,0.24044406099999996,0.30374889125,0.459111878,0.540888122,0.5,,0.25,1.0
C031,LocalGreedy,proto_sw_1_3,swept,simple,1,100004,1,1,1,1,,,4,2,4,proto_sw_1_3__seed_3906224916__global_l1_flow_v3__density_simple,proto_sw_1_3__seed_3906224916__global_l1_flow_v3__density_simple__unit_candidates_v2,baa86225faca7faab3762829f627843671525f3485530037a54946d5b471fdb9,proto_sw_1_3__seed_3906224916__global_l1_flow_v3__density_simple,proto_sw_1_3__seed_3906224916__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_sparse5e,0.04966159999821684,raw_cases/C031/methods/LocalGreedy,1,0,0,0,0,0,0.14944723967733356,0.041459216,0,0,0.0,1.0,0,0.02498147701671081,0.014403788068545108,0,0,0.16950719058866792,0.1623825547917303,0.12087706169142341,4,2,4,1.0902805641082374,0.18171342735137289,0.08951192101871407,0.8680643720000001,0.019182885599415205,0.5,0.5,0.75,0.0,0.25,0.264042223,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.15151515175,0.151515152,0.25000000025,0.545454545,0.454545455,0.25,,0.25,1.0
C031,Ours,proto_sw_1_3,swept,simple,1,100004,1,1,1,1,,,4,1,4,proto_sw_1_3__seed_3906224916__global_l1_flow_v3__density_simple,proto_sw_1_3__seed_3906224916__global_l1_flow_v3__density_simple__unit_candidates_v2,baa86225faca7faab3762829f627843671525f3485530037a54946d5b471fdb9,proto_sw_1_3__seed_3906224916__global_l1_flow_v3__density_simple,proto_sw_1_3__seed_3906224916__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_joint_h2b,0.048340499997721054,raw_cases/C031/methods/Ours,1,0,0,0,0,0,0.16943034466168766,0.041459216,0,0,0.0,1.0,0,0.002324344406352972,0.0022122683355840413,0,0,0.16950719058866792,0.1623825547917303,0.12087706169142341,4,1,4,0.9642520908714323,0.19285041817428644,0.08522643249745802,0.9258130580000001,0.017212627923976608,0.5,0.5,0.75,0.25,0.0,0.264042223,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.15151515175,0.151515152,0.25000000025,0.545454545,0.454545455,0.25,,0.25,1.0
C032,IndependentCurve,proto_sw_1_3,swept,simple,2,100009,1,1,0,0,,,4,0,4,proto_sw_1_3__seed_548579369__global_l1_flow_v3__density_simple,,,proto_sw_1_3__seed_548579369__global_l1_flow_v3__density_simple__baseline_independentcurve,proto_sw_1_3__seed_548579369__global_l1_flow_v3__density_simple__baseline_independentcurve__selection,0.04694690000178525,raw_cases/C032/methods/IndependentCurve,1,0,1,0,0,0,0.0,0.041459216,1,0,0.0,1.0000000000000002,0,0.0,0.0,1,0,0.0,0.05339496226141074,0.029197712051923074,4,0,4,0.9235902826927742,0.23089757067319355,0.056637991589736314,0.8177296519999999,0.016264619883040937,0.75,0.25,1.0,0.0,0.0,0.25652668,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.136363636,0.19696969700000003,0.310606061,0.5151515149999999,0.4848484850000001,0.25,,0.0,0.0
C032,FixedSlot,proto_sw_1_3,swept,simple,2,100009,1,1,1,1,,,4,1,4,proto_sw_1_3__seed_548579369__global_l1_flow_v3__density_simple,,,proto_sw_1_3__seed_548579369__global_l1_flow_v3__density_simple__baseline_fixedslot,proto_sw_1_3__seed_548579369__global_l1_flow_v3__density_simple__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,3.616526400001021,raw_cases/C032/methods/FixedSlot,1,0,0,0,0,0,0.07546579098767604,0.041459216,0,0,0.0,1.0000000000000002,0,0.003365600012804749,0.0027353665820724015,0,0,0.07546800759033581,0.8324228135619234,0.7831143447333501,4,1,4,1.6681291087406132,0.3336258217481226,0.15856884284386424,0.9071144390000001,0.02847450657894737,0.5,0.5,0.75,0.25,0.0,0.25652668,0.0,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.06135423299999998,0.25034569250000005,0.4389914595,0.441391683,0.558608317,0.75,,0.25,1.0
C032,LocalGreedy,proto_sw_1_3,swept,simple,2,100009,1,1,1,1,,,4,2,4,proto_sw_1_3__seed_548579369__global_l1_flow_v3__density_simple,proto_sw_1_3__seed_548579369__global_l1_flow_v3__density_simple__unit_candidates_v2,ae1938ced7dfe28b0d1bc723c13717a6bb20e395f6d3992875697a52b2ce70d0,proto_sw_1_3__seed_548579369__global_l1_flow_v3__density_simple,proto_sw_1_3__seed_548579369__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_sparse5e,0.04652859999987413,raw_cases/C032/methods/LocalGreedy,1,0,0,0,0,0,0.17158910320984963,0.041459216,0,0,0.0,1.0000000000000002,0,0.005271172585258527,0.002699530404755206,0,0,0.17158910320984963,0.20597855732933562,0.1513629136979325,4,2,4,1.1322896006353784,0.18871493343922974,0.05607808837784767,0.793685789,0.019902457967836257,0.5,0.5,0.75,0.0,0.25,0.25652668,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.1439393935,0.1515151515,0.257575758,0.575757576,0.424242424,0.25,,0.25,1.0
C032,Ours,proto_sw_1_3,swept,simple,2,100009,1,1,1,1,,,4,1,4,proto_sw_1_3__seed_548579369__global_l1_flow_v3__density_simple,proto_sw_1_3__seed_548579369__global_l1_flow_v3__density_simple__unit_candidates_v2,ae1938ced7dfe28b0d1bc723c13717a6bb20e395f6d3992875697a52b2ce70d0,proto_sw_1_3__seed_548579369__global_l1_flow_v3__density_simple,proto_sw_1_3__seed_548579369__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_joint_h2b,0.039315100002568215,raw_cases/C032/methods/Ours,1,0,0,0,0,0,0.17158910320984963,0.041459216,0,0,0.0,1.0000000000000002,0,0.0033842955769216774,0.0030681638645839357,0,0,0.17158910320984963,0.20597855732933562,0.1513629136979325,4,1,4,1.0573233935968884,0.21146467871937769,0.06627020292567891,0.8698640529999999,0.018703170687134504,0.5,0.5,0.75,0.25,0.0,0.25652668,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.1439393935,0.1515151515,0.257575758,0.575757576,0.424242424,0.25,,0.25,1.0
C033,IndependentCurve,proto_sw_1_3,swept,medium,1,100005,1,1,0,0,,,5,0,5,proto_sw_1_3__seed_1160715944__global_l1_flow_v3__density_medium,,,proto_sw_1_3__seed_1160715944__global_l1_flow_v3__density_medium__baseline_independentcurve,proto_sw_1_3__seed_1160715944__global_l1_flow_v3__density_medium__baseline_independentcurve__selection,0.03958979999879375,raw_cases/C033/methods/IndependentCurve,1,0,2,0,0,0,0.0,0.041459216,1,0,0.0,1.0,0,0.0,0.0,2,0,0.0,1.0394092721013133,0.7599989808070893,5,0,5,1.1624107023942225,0.2324821404788445,0.05432170205065232,0.7353458520000001,0.019816794590643276,0.8,0.2,1.0,0.0,0.0,0.40543151,0.2,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.12121212199999998,0.151515151,0.151515152,0.515151515,0.484848485,0.2,,0.0,0.0
C033,FixedSlot,proto_sw_1_3,swept,medium,1,100005,1,1,1,1,,,5,1,5,proto_sw_1_3__seed_1160715944__global_l1_flow_v3__density_medium,,,proto_sw_1_3__seed_1160715944__global_l1_flow_v3__density_medium__baseline_fixedslot,proto_sw_1_3__seed_1160715944__global_l1_flow_v3__density_medium__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,4.531659000000218,raw_cases/C033/methods/FixedSlot,1,0,0,0,0,0,0.04807786189545471,0.041459216,0,0,0.0,1.0,0,0.0034337246701837175,0.0026187211993735694,0,0,0.05606259579861355,1.4065879538874297,0.4518221554177165,5,1,5,1.9683541506391808,0.3280590251065301,0.16880729464262254,0.912754989,0.029976471125730993,0.8,0.2,0.8,0.2,0.0,0.40543151,0.2,0.0,0.2,0.0,0.0,0.0,0.4,0.2,0.05999999999999994,0.18051707100000003,0.255635776,0.450012999,0.549987001,0.4,,0.19999999999999996,1.0
C033,LocalGreedy,proto_sw_1_3,swept,medium,1,100005,1,1,1,1,,,5,1,5,proto_sw_1_3__seed_1160715944__global_l1_flow_v3__density_medium,proto_sw_1_3__seed_1160715944__global_l1_flow_v3__density_medium__unit_candidates_v2,7896d2eabb0ae16e73787bb815df5a27ba0a177e0f8f1852aea9bf2ea256b293,proto_sw_1_3__seed_1160715944__global_l1_flow_v3__density_medium,proto_sw_1_3__seed_1160715944__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_sparse5e,0.04381909999938216,raw_cases/C033/methods/LocalGreedy,1,0,0,0,0,0,0.10542628371966482,0.041459216,0,0,0.0,1.0,0,0.005421228225150063,0.005049537643842674,0,0,0.10542628371966482,0.12137800435390175,0.03628760788823415,5,1,5,1.0249999260843325,0.17083332101405543,0.06752895853055131,0.7695402920000001,0.014568485014619883,0.6,0.4,0.8,0.2,0.0,0.40543151,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.4,0.09090909100000011,0.151515151,0.151515152,0.515151515,0.484848485,0.4,,0.19999999999999996,1.0
C033,Ours,proto_sw_1_3,swept,medium,1,100005,1,1,1,1,,,5,1,5,proto_sw_1_3__seed_1160715944__global_l1_flow_v3__density_medium,proto_sw_1_3__seed_1160715944__global_l1_flow_v3__density_medium__unit_candidates_v2,7896d2eabb0ae16e73787bb815df5a27ba0a177e0f8f1852aea9bf2ea256b293,proto_sw_1_3__seed_1160715944__global_l1_flow_v3__density_medium,proto_sw_1_3__seed_1160715944__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_joint_h2b,0.04091129999869736,raw_cases/C033/methods/Ours,1,0,0,0,0,0,0.10542628371966482,0.041459216,0,0,0.0,1.0,0,0.0033919977739384844,0.0033670530145583667,0,0,0.10542628371966482,0.12137800435390175,0.03628760788823415,5,1,5,1.019324971263011,0.16988749521050184,0.05144616009718417,0.7353458520000001,0.014494243421052632,0.6,0.4,0.8,0.2,0.0,0.40543151,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.4,0.09090909100000011,0.151515151,0.151515152,0.515151515,0.484848485,0.4,,0.19999999999999996,1.0
C034,IndependentCurve,proto_sw_1_3,swept,medium,2,100023,1,1,0,0,,,5,0,5,proto_sw_1_3__seed_3230428333__global_l1_flow_v3__density_medium,,,proto_sw_1_3__seed_3230428333__global_l1_flow_v3__density_medium__baseline_independentcurve,proto_sw_1_3__seed_3230428333__global_l1_flow_v3__density_medium__baseline_independentcurve__selection,0.0372572999986005,raw_cases/C034/methods/IndependentCurve,1,0,0,0,0,0,0.0,0.041459216,1,0,0.0,1.0,0,0.0,0.0,0,0,0.0,1.4802202010035244,0.703075791731837,5,0,5,1.1636883968882508,0.23273767937765016,0.053538384166715705,0.714287245,0.016692936769005847,0.8,0.2,1.0,0.0,0.0,0.540467926,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.4,0.0,0.21212121299999998,0.333333333,0.454545454,0.545454546,0.4,,0.0,0.0
C034,FixedSlot,proto_sw_1_3,swept,medium,2,100023,1,1,1,1,,,5,1,5,proto_sw_1_3__seed_3230428333__global_l1_flow_v3__density_medium,,,proto_sw_1_3__seed_3230428333__global_l1_flow_v3__density_medium__baseline_fixedslot,proto_sw_1_3__seed_3230428333__global_l1_flow_v3__density_medium__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,8.278466499999922,raw_cases/C034/methods/FixedSlot,1,0,0,0,0,0,0.09937223574411419,0.041459216,0,0,0.0,1.0,0,0.0008350185069777861,0.00043057377679272244,0,0,0.09937223574411419,1.7470330241459697,0.7272340797521141,5,1,5,2.001630549674937,0.3336050916124895,0.15965328735425593,0.924981924,0.034373857821637425,0.8,0.2,0.8,0.2,0.0,0.540467926,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.4,0.07549079999999997,0.11284700800000003,0.24703795900000003,0.504624233,0.49537576699999997,0.4,,0.19999999999999996,1.0
