case_id,matrix_id,method,prototype_id,backbone_variant,density_level,replicate,production_seed,generation_success,error_type,error_message,ordinary_l1_count,selected_l1_only_count,selected_l2_count,branchunit_count,stage3_runtime_seconds,stage4_runtime_seconds,conflict_graph_runtime_seconds,selection_runtime_seconds,render_runtime_seconds,total_runtime_seconds,l1_candidate_count,branchunit_candidate_count,conflict_edge_count,pair_penalty_count,search_node_count,search_node_limit,search_node_limit_reached,case_dir,mechanical_evaluation_success,internal_unit_crossing_count,cross_unit_crossing_count,ordinary_backbone_nonroot_crossing_count,ordinary_support_crossing_count,periodic_crossing_count,minimum_cross_unit_clearance,minimum_full_unit_clearance_required,clearance_violation_count,flower_region_intrusion_curve_count,backbone_seam_position_gap,backbone_seam_tangent_dot,periodic_seam_violation_count,parallel_cotravel_total,parallel_cotravel_peak,l1_layout_crossing_count,l1_layout_periodic_crossing_count,l1_layout_minimum_clearance,l1_layout_parallel_cotravel_total,l1_layout_parallel_cotravel_peak,l1_count,l2_count,branchunit_count_evaluated,ordinary_total_length,ordinary_mean_length,mean_backbone_excursion,vertical_span,occupied_area_ratio,upper_allocation_ratio,lower_allocation_ratio,hierarchy_l1_only_ratio,hierarchy_single_l2_ratio,hierarchy_opposed_l2_ratio,density_resource_D,root_hist_0,root_hist_1,root_hist_2,root_hist_3,root_hist_4,root_hist_5,root_hist_6,root_hist_7,root_gap_q25,root_gap_q50,root_gap_q75,root_gap_max,root_coverage_qcov,root_concentration,mechanical_evaluation_error
A021,A,Ours,proto_sw_1_1,expanded,rich,3,200002,1,,,6,4,3,6,9.842659699999786,1.9769762000032642,3.0235035000005155,0.005807100002130028,0.03433229999791365,14.900318399999378,964,150,44,620,1146,300000,0,raw_cases/A021,1,0,0,0,0,0,0.07195963436229114,0.027768053,0,0,0.0,1.0,0,0.018508957145208116,0.011471371949388508,0,0,0.07190672583764426,0.3809338335026306,0.10482446578094301,6,3,6,1.5376963184288286,0.17085514649209207,0.07610914948871218,0.8952652099999999,0.02284356725146199,0.5,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.693800156,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.090909091,0.10606060599999995,0.12121212099999998,0.48484848500000005,0.5151515149999999,0.3333333333333333,
A022,A,Ours,proto_sw_1_1,compact,simple,3,200002,1,,,4,3,1,4,9.07436890000099,1.3046848000012687,1.0789573999973072,0.002433600002405001,0.023414499999489635,11.496957999999722,1096,100,14,312,88,300000,0,raw_cases/A022,1,0,0,0,0,0,0.09433022572165237,0.027768053,0,0,0.0,1.0000000000000002,0,0.0008139732390267233,0.000549380658065135,0,0,0.09451383335603464,0.08001863953657921,0.06824975910300259,4,1,4,1.030659598735267,0.2061319197470534,0.056992579643633204,1.0450408489999998,0.017281158625730993,0.5,0.5,0.75,0.25,0.0,0.206715584,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.14393939425,0.24242424249999997,0.34848484825,0.393939394,0.606060606,0.25,
A023,A,Ours,proto_sw_1_1,compact,medium,3,200002,1,,,5,3,2,5,9.188117199999397,1.616667000002053,6.169875999999931,0.005013100002543069,0.028223799999977928,17.02225570000155,1096,125,294,2418,869,300000,0,raw_cases/A023,1,0,0,0,0,0,0.04826112844017304,0.027768053,0,0,0.0,1.0000000000000002,0,0.016296553200494453,0.010352378385408886,0,0,0.04826112844017304,0.4152158277594997,0.1755993454729676,5,2,5,1.3518727223182871,0.19312467461689817,0.0675208543315514,1.0536463909999998,0.016544453581871343,0.6,0.4,0.6,0.4,0.0,0.495169429,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.0,0.121212121,0.15151515100000001,0.3030303029999999,0.33333333400000004,0.666666666,0.2,
A024,A,Ours,proto_sw_1_1,compact,rich,3,200002,1,,,6,4,2,6,9.037116200001037,2.027538899998035,6.20465879999756,0.003640300001279684,0.031000000002677552,17.325059999999212,1096,150,294,1474,179,300000,0,raw_cases/A024,1,0,0,0,0,0,0.04826112844017304,0.027768053,0,0,0.0,1.0000000000000002,0,0.003161557679449687,0.0015745832147525552,0,0,0.04826112844017304,0.237811266270056,0.10742645504130684,6,2,6,1.4653195052387593,0.18316493815484491,0.06918810205421928,1.0089627509999999,0.01979966191520468,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.675683568,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.090909091,0.106060606,0.21212121174999998,0.363636364,0.636363636,0.3333333333333333,
A025,A,Ours,proto_sw_1_1,swept,simple,3,200002,1,,,4,3,1,4,8.243171999998594,1.2495238999981666,2.370791299999837,0.0018698999992921017,0.02722449999782839,11.910765199998423,987,100,92,399,137,300000,0,raw_cases/A025,1,0,0,0,0,0,0.05106796320150723,0.027768053,0,0,0.0,1.0000000000000002,0,0.0006202803158086747,0.00037025382505485914,0,0,0.05116813198838844,0.1750328183530995,0.14305693984795378,4,1,4,1.0443350749121458,0.20886701498242916,0.09608759470423746,1.054454512,0.0152937682748538,0.5,0.5,0.75,0.25,0.0,0.161745486,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.1136363635,0.24242424249999997,0.37878787899999994,0.424242424,0.575757576,0.25,
A026,A,Ours,proto_sw_1_1,swept,medium,3,200002,1,,,5,3,2,5,8.266632899998513,1.6232612000021618,2.794315999999526,0.006413099999917904,0.030039500001294073,12.736823399998684,987,125,180,521,1885,300000,0,raw_cases/A026,1,0,0,0,0,0,0.06307739141609672,0.027768053,0,0,0.0,1.0000000000000002,0,0.005401947784405764,0.00403663835353328,0,0,0.06622167230135216,0.4426618345358331,0.16219962091065723,5,2,5,1.4395311382827862,0.20564730546896945,0.07144247415947466,0.951242622,0.020484968932748537,0.6,0.4,0.6,0.4,0.0,0.50640804,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.121212121,0.121212121,0.33333333299999995,0.333333334,0.666666666,0.2,
A027,A,Ours,proto_sw_1_1,swept,rich,3,200002,1,,,6,4,2,6,8.222988700003043,1.9809126000000106,2.609758899998269,0.009645000001910375,0.026047499999549473,12.865669299997535,987,150,0,752,4150,300000,0,raw_cases/A027,1,0,0,0,0,0,0.06612121159877103,0.027768053,0,0,0.0,1.0000000000000002,0,0.008181849352216239,0.004505878239097428,0,0,0.06622167230135216,0.4036915811916675,0.11944184313348889,6,2,6,1.7106071073425764,0.21382588841782205,0.05818289205221328,0.951242622,0.02403143274853801,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.790830052,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.12121212099999992,0.121212121,0.18939394000000007,0.33333333299999995,0.6666666670000001,0.16666666666666666,
A028,A,Ours,proto_sw_1_1,expanded,simple,4,200003,1,,,4,3,1,4,9.438971600000514,1.3270482999978412,1.271623799999361,0.0016455000004498288,0.022770400002627866,12.074351399998704,1000,100,5,178,118,300000,0,raw_cases/A028,1,0,0,0,0,0,0.11335550871846219,0.027768053,0,0,0.0,1.0000000000000002,0,0.010395518050898292,0.009581866966957004,0,0,0.11328113115465714,0.25662141433143637,0.19761393878033315,4,1,4,1.0540567577307507,0.21081135154615013,0.08600948635450856,0.892781448,0.010964912280701754,0.5,0.5,0.75,0.25,0.0,0.232051121,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.14393939425,0.166666667,0.27272727274999997,0.5454545449999999,0.4545454550000001,0.25,
A029,A,Ours,proto_sw_1_1,expanded,medium,4,200003,1,,,5,3,3,5,9.490941300002305,1.6553182000025117,3.0923333000027924,0.003685899999254616,0.03130249999958323,14.287417399998958,1000,125,32,333,455,300000,0,raw_cases/A029,1,0,0,0,0,0,0.05591445766899123,0.027768053,0,0,0.0,1.0000000000000002,0,0.0053589565356238125,0.003745482404910384,0,0,0.05591181260034316,0.5693213402278307,0.24031199027774117,5,3,5,1.2726394460512243,0.15907993075640303,0.07158574592831213,0.875690247,0.01396313048245614,0.6,0.4,0.6,0.2,0.2,0.395850312,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.121212121,0.121212121,0.121212122,0.5454545449999999,0.4545454550000001,0.2,
A030,A,Ours,proto_sw_1_1,expanded,rich,4,200003,1,,,6,4,2,6,9.523459500000172,1.951097999997728,2.1438789999992878,0.005330200001480989,0.04607489999762038,13.687569799996709,1000,150,14,309,493,300000,0,raw_cases/A030,1,0,0,0,0,0,0.04925888188477279,0.027768053,0,0,0.0,1.0000000000000002,0,0.040533073046093,0.01367814361963759,0,0,0.049361018061997844,0.4148105506743516,0.19761393878033315,6,2,6,1.5625239854833548,0.19531549818541938,0.07548674756695781,0.894063673,0.01998812134502924,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.701723501,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.090909091,0.10606060600000002,0.14393939425,0.45454545399999996,0.545454546,0.3333333333333333,
A031,A,Ours,proto_sw_1_1,compact,simple,4,200003,1,,,4,3,1,4,9.505038199997216,1.2833045000006678,0.3237619999999879,0.0016319000023941044,0.03236249999827123,11.163043599997764,1096,100,0,52,70,300000,0,raw_cases/A031,1,0,0,0,0,0,0.21823589526750803,0.027768053,0,0,0.0,1.0,0,0.00019809429685644514,0.00010276675498693182,0,0,0.21827509913704815,0.1610367783877812,0.09566319021923723,4,1,4,1.0585808322445802,0.21171616644891605,0.0776616420954861,1.0461432160000002,0.014277229532163743,0.5,0.5,0.75,0.25,0.0,0.217702547,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.15151515175000002,0.2272727275,0.32575757575,0.393939394,0.606060606,0.25,
A032,A,Ours,proto_sw_1_1,compact,medium,4,200003,1,,,6,4,2,6,9.34766479999962,1.8882419000001391,1.8975945999991382,0.002328399998077657,0.033794099999795435,13.183119299999817,1096,150,176,521,325,300000,0,raw_cases/A032,1,0,0,0,0,0,0.0391901972242998,0.027768053,0,0,0.0,1.0,0,0.0027009114014290288,0.0007009988697460915,0,0,0.03906393825048451,0.9006757464757126,0.24838831747273216,6,2,6,1.3422948228594282,0.16778685285742853,0.046417346540145225,1.048989946,0.01862892909356725,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.57953018,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.090909091,0.09090909100000001,0.24999999999999997,0.333333333,0.666666667,0.3333333333333333,
A033,A,Ours,proto_sw_1_1,compact,rich,4,200003,1,,,6,4,2,6,9.262077800001862,1.9407706999991206,1.5726819999981672,0.003836700001556892,0.03097890000208281,12.825130999997782,1096,150,129,341,332,300000,0,raw_cases/A033,1,0,0,0,0,0,0.031347369237563386,0.027768053,0,0,0.0,1.0,0,0.0024689441798985065,0.0008451431453174737,0,0,0.031335595620820174,0.5999199283281583,0.24838831747273216,6,2,6,1.4957689193076436,0.18697111491345547,0.059937112164720655,1.048989946,0.01981108369883041,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.697868981,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.090909091,0.10606060599999999,0.234848485,0.333333333,0.666666667,0.3333333333333333,
A034,A,Ours,proto_sw_1_1,swept,simple,4,200003,1,,,4,3,1,4,8.607230600002367,1.2825991999998223,2.157248299998173,0.00284280000050785,0.029925300001195865,12.094205299999885,995,100,0,114,163,300000,0,raw_cases/A034,1,0,0,0,0,0,0.2946006838040228,0.027768053,0,0,0.0,1.0,0,0.003578762104955247,0.0018926842703080177,0,0,0.2946006838040228,0.03373542668367112,0.023561107899419897,4,1,4,1.0530631128830636,0.21061262257661273,0.0937090673778841,1.062775555,0.01149031432748538,0.5,0.5,0.75,0.25,0.0,0.246581515,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.18181818200000002,0.212121212,0.28030303,0.39393939399999994,0.606060606,0.25,
A035,A,Ours,proto_sw_1_1,swept,medium,4,200003,1,,,5,3,2,5,8.643667699998332,1.6502723000012338,2.135245000001305,0.001907900001242524,0.024937099999078782,12.471592800000508,995,125,0,58,110,300000,0,raw_cases/A035,1,0,0,0,0,0,0.1656780796220258,0.027768053,0,0,0.0,1.0,0,0.008773397304874935,0.008759360817383068,0,0,0.1656780796220258,0.21815701670354679,0.13951900714867474,5,2,5,1.220880714369088,0.17441153062415543,0.08527419810676425,1.099699493,0.015642132675438597,0.4,0.6,0.6,0.4,0.0,0.423329476,0.2,0.2,0.2,0.0,0.0,0.2,0.0,0.2,0.151515151,0.151515152,0.242424242,0.333333334,0.666666666,0.2,
A036,A,Ours,proto_sw_1_1,swept,rich,4,200003,1,,,6,4,3,6,8.650948399998015,1.9375232999991567,2.6128504000007524,0.004883799996605376,0.03601859999980661,13.262110000003304,995,150,50,343,488,300000,0,raw_cases/A036,1,0,0,0,0,0,0.036254752689562186,0.027768053,0,0,0.0,1.0,0,0.0293328238898292,0.008952225167064528,0,0,0.036254752689562186,0.5841371175042923,0.17297755008163349,6,3,6,1.680834698232889,0.18675941091476547,0.07895739577374099,1.097944895,0.01929139254385965,0.5,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.699865824,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0984848485,0.1212121215,0.212121212,0.333333334,0.666666666,0.3333333333333333,
A037,A,Ours,proto_sw_1_1,expanded,simple,5,200004,1,,,4,3,1,4,9.622735100001591,1.2769995000016934,2.325395699997898,0.002043600001343293,0.026804999997693812,13.267053400002624,966,100,485,624,161,300000,0,raw_cases/A037,1,0,0,0,0,0,0.048027088680774994,0.027768053,0,0,0.0,1.0,0,0.001597699939598514,0.0010485156286046701,0,0,0.04789252378465418,0.1860877168926325,0.16123510728195609,4,1,4,1.0469475822697318,0.20938951645394638,0.06987894665529897,0.5736034369999999,0.015887701023391813,0.5,0.5,0.75,0.25,0.0,0.185505266,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.13636363675,0.16666666649999995,0.28030302974999993,0.575757576,0.424242424,0.5,
A038,A,Ours,proto_sw_1_1,expanded,medium,5,200004,1,,,4,3,2,4,9.34859040000083,1.2893456000019796,3.2102349999986473,0.003689099998155143,0.024106600001687184,13.893391199999314,966,100,52,1091,294,300000,0,raw_cases/A038,1,0,0,0,0,0,0.10839654420608724,0.027768053,0,0,0.0,1.0,0,0.012794840203173773,0.010621961434174551,0,0,0.1083515306326874,0.09506239010023806,0.08462815513599335,4,2,4,1.1719044405464467,0.19531740675774112,0.10285133501517689,0.71603324,0.01539656432748538,0.5,0.5,0.75,0.0,0.25,0.228551404,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.14393939425,0.166666667,0.27272727274999997,0.5454545449999999,0.4545454550000001,0.25,
A039,A,Ours,proto_sw_1_1,expanded,rich,5,200004,1,,,6,4,2,6,9.584435199998552,1.871447800000169,5.966542300000583,0.023693499999353662,0.03636039999764762,17.500136599999678,966,150,206,1780,12734,300000,0,raw_cases/A039,1,0,0,0,0,0,0.03323752628549428,0.027768053,0,0,0.0,1.0,0,0.01890359621691158,0.008715328524186088,0,0,0.0332727822851705,0.728858367281932,0.2852490691648422,6,2,6,1.4717558840808396,0.18396948551010495,0.0737690126245711,0.7170184420000001,0.016190378289473683,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.661537693,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.090909091,0.106060606,0.16666666675,0.42424242399999995,0.575757576,0.3333333333333333,
A040,A,Ours,proto_sw_1_1,compact,simple,5,200004,1,,,4,3,1,4,8.251505399999587,1.296794800000498,1.0601078999970923,0.0022559000026376452,0.023067900001478847,10.649654799999553,1031,100,0,194,168,300000,0,raw_cases/A040,1,0,0,0,0,0,0.11490606272527944,0.027768053,0,0,0.0,1.0,0,0.0004789567390121881,0.0003972894953511603,0,0,0.11490606272527944,0.2397935718619928,0.1540570309414263,4,1,4,1.0406692376541784,0.2081338475308357,0.06314867247293796,1.0349503740000001,0.016618695175438597,0.5,0.5,0.75,0.25,0.0,0.223977047,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.113636364,0.24242424299999996,0.37878787899999994,0.424242424,0.575757576,0.25,
A041,A,Ours,proto_sw_1_1,compact,medium,5,200004,1,,,5,3,3,5,8.394382399997994,1.6758033000005526,3.188258300000598,0.006685299998935079,0.028246199999557575,13.308987300002627,1031,125,431,668,5320,300000,0,raw_cases/A041,1,0,0,0,0,0,0.052197194862112745,0.027768053,0,0,0.0,1.0,0,0.007034420360160751,0.006924455686363999,0,0,0.052247576861202516,0.5039399908455985,0.24839017922724413,5,3,5,1.199434607426463,0.14992932592830788,0.06287051637213627,1.070215903,0.019160042032163743,0.6,0.4,0.6,0.2,0.2,0.43090425,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.090909091,0.12121212199999999,0.30303030299999995,0.393939394,0.606060606,0.2,
A042,A,Ours,proto_sw_1_1,compact,rich,5,200004,1,,,6,4,2,6,8.357144499997958,1.9484900000024936,3.1829432000013185,0.003948199999285862,0.029138499998225598,13.535397799998464,1031,150,534,657,1408,300000,0,raw_cases/A042,1,0,0,0,0,0,0.052197194862112745,0.027768053,0,0,0.0,1.0,0,0.012332610536100925,0.008769315983142033,0,0,0.052247576861202516,0.5250413614823313,0.24839017922724413,6,2,6,1.4956831389298135,0.1869603923662267,0.05605959897721349,1.0349503740000001,0.022135416666666668,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.697409439,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.090909091,0.090909091,0.22727272749999994,0.363636364,0.636363636,0.3333333333333333,
A043,A,Ours,proto_sw_1_1,swept,simple,5,200004,1,,,4,3,1,4,8.362275399998907,1.2686872000012954,0.7464915999989898,0.0022202000000106636,0.024988099998154212,10.417574699997203,1027,100,0,101,113,300000,0,raw_cases/A043,1,0,0,0,0,0,0.16228591115688928,0.027768053,0,0,0.0,1.0,0,0.0016773344571491965,0.0010047296799395075,0,0,0.16228591115688928,0.14150094965898632,0.068599828628758,4,1,4,1.0382009519941096,0.20764019039882192,0.07704591515157201,0.9757990899999999,0.016721491228070175,0.5,0.5,0.75,0.25,0.0,0.175900468,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.113636364,0.24242424299999996,0.37878787899999994,0.424242424,0.575757576,0.25,
A044,A,Ours,proto_sw_1_1,swept,medium,5,200004,1,,,6,4,3,6,8.332737699998688,1.9449734000008903,3.621269299997948,0.0039770000003045425,0.02958240000225487,13.95315219999975,1027,150,41,731,480,300000,0,raw_cases/A044,1,0,0,0,0,0,0.07453717651327883,0.027768053,0,0,0.0,1.0,0,0.00840971594917328,0.003955885987502309,0,0,0.07455698085064795,0.22373010126776913,0.10438125967707819,6,3,6,1.3978420945079602,0.15531578827866224,0.05914918029743846,0.8825295089999999,0.017635233918128657,0.5,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.543604527,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.12121212099999992,0.136363636,0.21969697000000007,0.27272727299999994,0.7272727270000001,0.16666666666666666,
A045,A,Ours,proto_sw_1_1,swept,rich,5,200004,1,,,6,4,2,6,8.590117799998552,1.8736940000017057,4.972053099998448,0.003637400001025526,0.030540600000676932,15.484896200003277,1027,150,0,646,643,300000,0,raw_cases/A045,1,0,0,0,0,0,0.11328059144392943,0.027768053,0,0,0.0,1.0,0,0.006513364429063274,0.002159871638162282,0,0,0.11328059144392943,0.34832368497284194,0.09823729836473405,6,2,6,1.556800396198653,0.19460004952483156,0.08887863607489971,0.9280399049999999,0.020347907529239765,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.66423189,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.121212121,0.1515151515,0.2045454545,0.27272727299999994,0.7272727270000001,0.16666666666666666,
A046,A,Ours,proto_sw_1_1,expanded,simple,6,200005,1,,,4,3,1,4,8.340247799998906,1.2643860999996832,1.9488514000004216,0.0016980999971565325,0.028500200001872145,11.596132700000453,981,100,0,333,105,300000,0,raw_cases/A046,1,0,0,0,0,0,0.2502988153318018,0.027768053,0,0,0.0,1.0,0,0.0012986514757195203,0.000683418773830931,0,0,0.2502988153318018,0.14382725210321562,0.12185276954483322,4,1,4,1.063673115581398,0.2127346231162796,0.0906512360756456,0.9286314689999999,0.014111613669590644,0.5,0.5,0.75,0.25,0.0,0.244024205,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.15151515100000001,0.1515151515,0.2500000005,0.545454546,0.454545454,0.25,
A047,A,Ours,proto_sw_1_1,expanded,medium,6,200005,1,,,5,3,2,5,8.417991500002245,1.5968075999990106,2.1137168999994174,0.002456900001561735,0.026916200000414392,12.173413000000437,981,125,0,377,205,300000,0,raw_cases/A047,1,0,0,0,0,0,0.18037127563998792,0.027768053,0,0,0.0,1.0,0,0.005085002290578073,0.0024310564726151406,0,0,0.18037127563998792,0.15312350654797208,0.12185276954483322,5,2,5,1.3125996950841337,0.18751424215487625,0.0946368652446812,0.9305306420000001,0.016453079312865496,0.4,0.6,0.6,0.4,0.0,0.424379794,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.15151515100000001,0.15151515100000001,0.151515152,0.454545455,0.545454545,0.2,
A048,A,Ours,proto_sw_1_1,expanded,rich,6,200005,1,,,6,4,2,6,8.577413400002115,1.909551199998532,2.4481388999993214,0.006309299998974893,0.033232900001166854,12.991830300001311,981,150,170,894,4044,300000,0,raw_cases/A048,1,0,0,0,0,0,0.050372648038300064,0.027768053,0,0,0.0,1.0,0,0.017873188035134248,0.006602496011890435,0,0,0.050426780031290426,0.5232581206125759,0.2595138938224459,6,2,6,1.6366903355929505,0.2045862919491188,0.09040641598361444,0.8615083849999999,0.020839044225146198,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.728681108,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.09090909099999998,0.090909091,0.15909090925,0.454545455,0.545454545,0.3333333333333333,
A049,A,Ours,proto_sw_1_1,compact,simple,6,200005,1,,,4,3,2,4,7.725696999998036,1.2689683999997214,4.19018270000015,0.00429479999729665,0.02656109999952605,13.2315978000006,1065,100,249,919,111,300000,0,raw_cases/A049,1,0,0,0,0,0,0.04402527784186455,0.027768053,0,0,0.0,1.0000000000000002,0,4.996589174751777e-05,3.0574298761570126e-05,0,0,0.04402527784186455,0.13905463640269403,0.07873144427048571,4,2,4,1.0429892295736924,0.17383153826228206,0.06918797854097199,1.014582211,0.013197870979532164,0.5,0.5,0.75,0.0,0.25,0.199472098,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.1439393935,0.2424242425,0.348484849,0.393939394,0.606060606,0.25,
A050,A,Ours,proto_sw_1_1,compact,medium,6,200005,1,,,5,3,2,5,7.729971500000829,1.5829402999988815,3.235241999998834,0.004773000000568572,0.029906799998570932,12.600460800000292,1065,125,129,1053,480,300000,0,raw_cases/A050,1,0,0,0,0,0,0.0683167315199957,0.027768053,0,0,0.0,1.0000000000000002,0,0.0042570189353627495,0.0028289248871578958,0,0,0.0683167315199957,0.5328053652169634,0.16222302382749929,5,2,5,1.366256125145763,0.19517944644939472,0.07316715500013168,0.9906412960000001,0.024094252558479533,0.6,0.4,0.6,0.4,0.0,0.480038245,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.090909091,0.121212121,0.333333333,0.363636364,0.636363636,0.2,
A051,A,Ours,proto_sw_1_1,compact,rich,6,200005,1,,,6,4,2,6,7.803516500000114,1.9707533000000694,2.3920854999996664,0.0030245999987528194,0.03252459999930579,12.216733799999929,1065,150,0,491,112,300000,0,raw_cases/A051,1,0,0,0,0,0,0.10439130451616511,0.027768053,0,0,0.0,1.0000000000000002,0,0.015354184995092505,0.012431866820121951,0,0,0.10439130451616511,0.24834469286557337,0.07811595246329407,6,2,6,1.567296380995495,0.1959120476244369,0.06967729613305049,1.049780832,0.02354029605263158,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.654976625,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.090909091,0.090909091,0.25,0.333333333,0.666666667,0.3333333333333333,
A052,A,Ours,proto_sw_1_1,swept,simple,6,200005,1,,,4,3,1,4,7.717959300000075,1.3289325000005192,2.5020538000026136,0.004187800001091091,0.033259399999224115,11.60497640000176,1002,100,237,500,109,300000,0,raw_cases/A052,1,0,0,0,0,0,0.05727555948764208,0.027768053,0,0,0.0,0.9999999999999999,0,0.0015844470554730653,0.0010574745799521372,0,0,0.05721244027004243,0.07661533218035899,0.04714663262946626,4,1,4,1.0585202201076354,0.21170404402152707,0.0684627550096179,0.9541631070000001,0.013860334429824562,0.5,0.5,0.75,0.25,0.0,0.203344197,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.121212121,0.2424242425,0.3712121215,0.393939394,0.606060606,0.25,
A053,A,Ours,proto_sw_1_1,swept,medium,6,200005,1,,,6,4,2,6,7.6506326000017,1.8918207999995502,2.8282839999992575,0.002645799999299925,0.033692699998937314,12.423600100002659,1002,150,2,535,247,300000,0,raw_cases/A053,1,0,0,0,0,0,0.08443204453523116,0.027768053,0,0,0.0,0.9999999999999999,0,0.016113103041777516,0.010587660898314638,0,0,0.0844429699167855,0.24919489032790676,0.10954964064404911,6,2,6,1.4867188298203164,0.18583985372753956,0.07963031874467955,0.953213214,0.018800255847953216,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.650323703,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.12121212125,0.1363636365,0.17424242425,0.333333333,0.666666667,0.16666666666666666,
A054,A,Ours,proto_sw_1_1,swept,rich,6,200005,1,,,6,4,2,6,7.650453000002017,2.139998899998318,5.655339600001753,0.00558400000227266,0.027814999997644918,15.495063400001527,1002,150,237,1173,297,300000,0,raw_cases/A054,1,0,0,0,0,0,0.05727555948764208,0.027768053,0,0,0.0,0.9999999999999999,0,0.010693765215540413,0.00497541798572772,0,0,0.05721244027004243,0.3510080288034339,0.12040169746626937,6,2,6,1.5648897795724943,0.19561122244656182,0.0928153042136651,0.954339225,0.019371345029239765,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.693394797,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0984848485,0.1515151515,0.2045454545,0.303030303,0.696969697,0.16666666666666666,
A055,A,Ours,proto_sw_1_1,expanded,simple,7,200006,1,,,4,3,1,4,10.347096299999976,1.2248628999986977,1.0164325000005192,0.0025185000013152603,0.025493500001175562,12.630232100000285,994,100,0,184,87,300000,0,raw_cases/A055,1,0,0,0,0,0,0.20484975099467512,0.027768053,0,0,0.0,1.0,0,0.0008028802004638707,0.0007607379480271564,0,0,0.20484975099467512,0.19568301650318295,0.16884176233033998,4,1,4,1.0463177886618273,0.20926355773236546,0.09088754308034172,0.8164869880000001,0.01216419956140351,0.5,0.5,0.75,0.25,0.0,0.233722985,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.1439393935,0.1515151515,0.257575758,0.575757576,0.424242424,0.25,
