case_id,source_group,prototype_id,backbone_variant,density_level,replicate,production_seed,formal_triple_png,formal_triple_svg,formal_single_svg,mechanical_validity,single_review_source_svg,single_review_mode
B030,matrix_B,proto_sw_2_3,expanded,medium,10,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B030/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B030/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B030/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B031,matrix_B,proto_sw_3_1,expanded,medium,1,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B031/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B031/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B031/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B032,matrix_B,proto_sw_3_1,expanded,medium,2,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B032/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B032/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B032/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B033,matrix_B,proto_sw_3_1,expanded,medium,3,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B033/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B033/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B033/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B034,matrix_B,proto_sw_3_1,expanded,medium,4,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B034/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B034/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B034/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B035,matrix_B,proto_sw_3_1,expanded,medium,5,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B035/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B035/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B035/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B036,matrix_B,proto_sw_3_1,expanded,medium,6,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B036/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B036/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B036/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B037,matrix_B,proto_sw_3_1,expanded,medium,7,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B037/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B037/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B037/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B038,matrix_B,proto_sw_3_1,expanded,medium,8,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B038/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B038/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B038/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B039,matrix_B,proto_sw_3_1,expanded,medium,9,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B039/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B039/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B039/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B040,matrix_B,proto_sw_3_1,expanded,medium,10,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B040/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B040/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B040/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B041,matrix_B,proto_sw_3_2,expanded,medium,1,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B041/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B041/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B041/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B042,matrix_B,proto_sw_3_2,expanded,medium,2,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B042/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B042/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B042/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B043,matrix_B,proto_sw_3_2,expanded,medium,3,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B043/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B043/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B043/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B044,matrix_B,proto_sw_3_2,expanded,medium,4,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B044/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B044/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B044/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B045,matrix_B,proto_sw_3_2,expanded,medium,5,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B045/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B045/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B045/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B046,matrix_B,proto_sw_3_2,expanded,medium,6,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B046/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B046/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B046/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B047,matrix_B,proto_sw_3_2,expanded,medium,7,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B047/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B047/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B047/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B048,matrix_B,proto_sw_3_2,expanded,medium,8,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B048/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B048/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B048/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B049,matrix_B,proto_sw_3_2,expanded,medium,9,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B049/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B049/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B049/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B050,matrix_B,proto_sw_3_2,expanded,medium,10,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B050/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B050/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B050/formal_triple.svg,central_period_viewport_from_formal_triple_svg
